trait_id	source_kind	source_namespace	source_accession	source_header	source_member	source_sequence_length	source_sequence_sha256	canonical_uniprot_id	status
proteintraitsmech:ELIFE109154_TBH_Asp	bgc_annotation	RefSeq	WP_039806858.1	WP_039806858.1	nrp-metallophore-SI-main/5_refseq_bigscape/reference_BGCs.tar.gz!reference_BGCs/ref_BGC0002001_BGC0002001.1.region001.gbk	325	446a411fe6799828c66eca7c3155ee55f7db3db1dcfb06aaf1d7ee4ca9a120fe		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_Orn_monoox	bgc_annotation	RefSeq	WP_039806874.1	WP_039806874.1	nrp-metallophore-SI-main/5_refseq_bigscape/reference_BGCs.tar.gz!reference_BGCs/ref_BGC0002001_BGC0002001.1.region001.gbk	433	eff7c19e6251d40e6337b8bd1e08d2fc5ce6b8609e3c9bd5d75be5d7a42e4105		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_EntC	bgc_annotation	EMBL	ABS75235.1	ABS75235.1	nrp-metallophore-SI-main/5_refseq_bigscape/reference_BGCs.tar.gz!reference_BGCs/ref_BGC0001185_BGC0001185.1.region001.gbk	398	fd9f6e7683aacee8f684772c258ef0fd6666881b883fea17c91727db628549d5		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_EntA	bgc_annotation	EMBL	ABS75236.1	ABS75236.1	nrp-metallophore-SI-main/5_refseq_bigscape/reference_BGCs.tar.gz!reference_BGCs/ref_BGC0001185_BGC0001185.1.region001.gbk	256	66b217f1d298f269034f2b4aea1b5ce20f718d53058eff955f3b055078a4a63a		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_GrbE	bgc_annotation	RefSeq	WP_006051175.1	WP_006051175.1	nrp-metallophore-SI-main/5_refseq_bigscape/reference_BGCs.tar.gz!reference_BGCs/ref_BGC0001999_BGC0001999.1.region001.gbk	294	1cda243f41f08da72fe5b557be2f180bf04784e7896cefe348856a87c48e4fed	UniProtKB:B1G5G8	QUALIFIED
proteintraitsmech:ELIFE109154_GrbD	bgc_annotation	RefSeq	WP_006051176.1	WP_006051176.1	nrp-metallophore-SI-main/5_refseq_bigscape/reference_BGCs.tar.gz!reference_BGCs/ref_BGC0001999_BGC0001999.1.region001.gbk	478	44551506284c106a8e083e7443b39e7ab7797a67c1902eb0ad06a2c0d0457dfd		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_EntA	bgc_annotation	EMBL	ABU70372.1	ABU70372.1	nrp-metallophore-SI-main/5_refseq_bigscape/reference_BGCs.tar.gz!reference_BGCs/ref_BGC0001890_BGC0001890.1.region001.gbk	273	6094d1072ad9fc61f70588145d7c8036a75784d59c1698a3ef5156716e186164		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_EntC	bgc_annotation	EMBL	ABU70374.1	ABU70374.1	nrp-metallophore-SI-main/5_refseq_bigscape/reference_BGCs.tar.gz!reference_BGCs/ref_BGC0001890_BGC0001890.1.region001.gbk	406	7e0c7af2523c589f7a676dd865b66cd20aa7e6bcd9a5ca85796c6011bea05dea		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_IBH_Asp	bgc_annotation	EMBL	CAQ71826.1	CAQ71826.1	nrp-metallophore-SI-main/5_refseq_bigscape/reference_BGCs.tar.gz!reference_BGCs/ref_BGC0001189_BGC0001189.1.region001.gbk	1506	1ce48431e680e9ea223e912d7d53da256d61b16345a51ebf5fd0f248bbc6eb3f		DOMAIN_COORDINATES_UNRESOLVED
proteintraitsmech:ELIFE109154_Orn_monoox	bgc_annotation	EMBL	CAQ71838.1	CAQ71838.1	nrp-metallophore-SI-main/5_refseq_bigscape/reference_BGCs.tar.gz!reference_BGCs/ref_BGC0001189_BGC0001189.1.region001.gbk	452	a2b0a5a627812bf66411e6a7823b2d3e2683fd293164720d2e971e6f0d0af9c9		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_EntA	bgc_annotation	RefSeq	WP_017219313.1	WP_017219313.1	nrp-metallophore-SI-main/5_refseq_bigscape/reference_BGCs.tar.gz!reference_BGCs/ref_pseudochelin_NZ_JXXW01000072.1_NZ_JXXW01000072.region001.gbk	257	b94e8ddec0abc5f26de9413561dd1e38bf87f497e0959de7e71c899cb81386e7		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_EntC	bgc_annotation	RefSeq	WP_017219319.1	WP_017219319.1	nrp-metallophore-SI-main/5_refseq_bigscape/reference_BGCs.tar.gz!reference_BGCs/ref_pseudochelin_NZ_JXXW01000072.1_NZ_JXXW01000072.region001.gbk	406	b95ba331e5c78e5a9f060c831894a2c963cbfda74e7d617ced3590b2125c2041		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_TBH_Asp	bgc_annotation	RefSeq	WP_091010425.1	WP_091010425.1	nrp-metallophore-SI-main/5_refseq_bigscape/reference_BGCs.tar.gz!reference_BGCs/ref_megapolibactin_NZ_CP041745.1_NZ_CP041745.1.region001.gbk	322	8a383985d9dac4770815a786772d768c4da7eaae12243363a36c48fd02cdf8a3		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_GrbD	bgc_annotation	RefSeq	WP_091010427.1	WP_091010427.1	nrp-metallophore-SI-main/5_refseq_bigscape/reference_BGCs.tar.gz!reference_BGCs/ref_megapolibactin_NZ_CP041745.1_NZ_CP041745.1.region001.gbk	478	b8d7757910e3e0ddd5ca26d460627124ef176279d6e109efd47b4e42a011bdc8		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_EntA	bgc_annotation	EMBL	CAJ45634.1	CAJ45634.1	nrp-metallophore-SI-main/5_refseq_bigscape/reference_BGCs.tar.gz!reference_BGCs/ref_BGC0000454_BGC0000454.1.region001.gbk	258	9e0c644586e21d4ac7c0cf102210fea481f72048e222f1cf39e8d7e86aaee69f		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_EntC	bgc_annotation	EMBL	CAJ45635.1	CAJ45635.1	nrp-metallophore-SI-main/5_refseq_bigscape/reference_BGCs.tar.gz!reference_BGCs/ref_BGC0000454_BGC0000454.1.region001.gbk	393	a46b606eb11bd01679bd2af86501058095f439434c4274add1a0fdf2bf9eb5bf		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_PvdP	bgc_annotation	EMBL	AAY93347.2	AAY93347.2	nrp-metallophore-SI-main/5_refseq_bigscape/reference_BGCs.tar.gz!reference_BGCs/ref_pyoverdine2_CP000076.1_CP000076.1.region001.gbk	542	185cbee40610ac53d14e9e015c84dc37e1de6912b0dcad0075f5943aef0fc2f9		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_SalSyn	bgc_annotation	RefSeq	WP_015217392.1	WP_015217392.1	nrp-metallophore-SI-main/5_refseq_bigscape/reference_BGCs.tar.gz!reference_BGCs/ref_Anachelin_NZ_AP018166.1_NZ_AP018166.1.region001.gbk	440	795e3c61d12dce5fed198ef98e7c2e06908010a1e8013637d12d2f2a2195c7cc		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_FbnL	bgc_annotation	RefSeq	WP_015217381.1	WP_015217381.1	nrp-metallophore-SI-main/5_refseq_bigscape/reference_BGCs.tar.gz!reference_BGCs/ref_Anachelin_NZ_AP018166.1_NZ_AP018166.1.region001.gbk	157	bc8b9348791c6b9a8de70e3838dce5de9077078f63e5098fc976482737492b9a		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_FbnM	bgc_annotation	RefSeq	WP_015217380.1	WP_015217380.1	nrp-metallophore-SI-main/5_refseq_bigscape/reference_BGCs.tar.gz!reference_BGCs/ref_Anachelin_NZ_AP018166.1_NZ_AP018166.1.region001.gbk	195	390d1374b990502a50428d3b9b622f623461906d7d3203b1cbcb4554b35b9d9f		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_TBH_Asp	bgc_annotation	EMBL	ADJ63841.1	ADJ63841.1	nrp-metallophore-SI-main/5_refseq_bigscape/reference_BGCs.tar.gz!reference_BGCs/ref_BGC0000424_BGC0000424.1.region001.gbk	342	cbb87fc3ce478eb1a68be247f8bbdfd73a28ae3de146523c3e21e4450b08dafb		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_IBH_Asp	bgc_annotation	EMBL	ADJ63842.1	ADJ63842.1	nrp-metallophore-SI-main/5_refseq_bigscape/reference_BGCs.tar.gz!reference_BGCs/ref_BGC0000424_BGC0000424.1.region001.gbk	9160	610dfc858f6d72d00003b6bbeae5fe0faa53681c1d2a1bc728b4b6b999287967		DOMAIN_COORDINATES_UNRESOLVED
proteintraitsmech:ELIFE109154_Orn_monoox	bgc_annotation	EMBL	ADJ63845.1	ADJ63845.1	nrp-metallophore-SI-main/5_refseq_bigscape/reference_BGCs.tar.gz!reference_BGCs/ref_BGC0000424_BGC0000424.1.region001.gbk	443	e364371be08616a4eec1bcde86ff2acac606583a739dfd9a2db4e1b2bdc81630		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_Orn_monoox	bgc_annotation	EMBL	CAM02311.1	CAM02311.1	nrp-metallophore-SI-main/5_refseq_bigscape/reference_BGCs.tar.gz!reference_BGCs/ref_BGC0000349_BGC0000349.1.region001.gbk	441	59134264c4269e46ad13f077ceb644304be7c025ce64828c0283b241d64870ca		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_Orn_monoox	bgc_annotation	EMBL	CAJ96465.1	CAJ96465.1	nrp-metallophore-SI-main/5_refseq_bigscape/reference_BGCs.tar.gz!reference_BGCs/ref_BGC0000330_BGC0000330.1.region001.gbk	466	1de5ae0dc960761513b2e76152d2836eafbdee5d17b49133048b1c4ea30a9408		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_IBH_Asp	bgc_annotation	EMBL	CAJ96472.1	CAJ96472.1	nrp-metallophore-SI-main/5_refseq_bigscape/reference_BGCs.tar.gz!reference_BGCs/ref_BGC0000330_BGC0000330.1.region001.gbk	3094	1aac7af2cc29430d880d6a2c3a79b4827e4ee2ee8f3c5c7ef24867dcff7a6548		DOMAIN_COORDINATES_UNRESOLVED
proteintraitsmech:ELIFE109154_TBH_Asp	bgc_annotation	EMBL	CAJ96473.1	CAJ96473.1	nrp-metallophore-SI-main/5_refseq_bigscape/reference_BGCs.tar.gz!reference_BGCs/ref_BGC0000330_BGC0000330.1.region001.gbk	353	da429bfe1aabaaee78d93103caff81740fde46bf5c3f02d22ae5aa7ee4e6b32e		SOURCE_ASSOCIATION_ONLY
proteintraitsmech:ELIFE109154_IPL	bgc_annotation	EMBL	ABW70805.1	ABW70805.1	nrp-metallophore-SI-main/5_refseq_bigscape/reference_BGCs.tar.gz!reference_BGCs/ref_enantio-pyochelin_EU088199.1_EU088199.1.region001.gbk	122	9b94d8c284062975f62113f7ce8de6c1f590441ba5433061699e2178d9470ed6		SOURCE_ASSOCIATION_ONLY
